time,gyro_x,gyro_y,gyro_z,acc_x,acc_y,acc_z
291.625221,0.021143405,0.00985012,0.001227296,-7.334050179,-4.592781067,-4.694647312
291.630294,0.023054728,0.008789427,-0.00079409,-7.388410091,-4.617463589,-4.604373455
291.633278,0.026462374,0.004002103,-0.001860015,-7.42705822,-4.595761776,-4.523940086
291.637878,0.031568483,-0.004190889,-0.002711022,-7.366321087,-4.388972759,-4.484296799
291.641214,0.034444958,-0.010579,-0.003987244,-7.258893967,-4.187182903,-4.507445812
291.645062,0.031048467,-0.014308404,-0.006329519,-7.180779934,-4.280613422,-4.561263561
291.649306,0.029335482,-0.013349502,-0.007181044,-7.1897192,-4.520962715,-4.520884991
291.665205,0.041471243,-0.021754673,-0.000264456,-7.190457821,-4.405863285,-4.416665554
291.66932,0.043064009,-0.027389299,0.003670148,-7.193027496,-4.414948463,-4.42767334
291.66932,0.043064009,-0.027389299,0.003670148,-7.193027496,-4.414948463,-4.42767334
291.673173,0.047957711,-0.033885658,0.006757993,-7.149328709,-4.379814148,-4.429301262
291.678043,0.051151615,-0.036442459,0.008141736,-7.032513142,-4.391621113,-4.515997887
291.68222,0.051048163,-0.034956645,0.008996543,-6.892965794,-4.44246006,-4.588531494
291.685189,0.05242978,-0.031125313,0.009526704,-6.82156992,-4.489268303,-4.564616203
291.68931,0.056254242,-0.026871888,0.010587474,-6.851261139,-4.528784275,-4.495738506
291.693182,0.057540163,-0.025799531,0.009316104,-6.924909592,-4.508496761,-4.482792854
291.697657,0.052650858,-0.028140532,0.006550627,-6.979069233,-4.438509464,-4.505602837
291.702088,0.047963485,-0.027291283,0.00335587,-7.041808128,-4.445664406,-4.549575329
291.713196,0.048281953,-0.024845487,-0.000156985,-7.054629803,-4.576817036,-4.715471268
291.71708,0.046048213,-0.021226743,-0.003028725,-7.075407028,-4.543854713,-4.767513752
291.721226,0.043811999,-0.018247068,-0.005583628,-7.129607677,-4.605328083,-4.783003807
291.726058,0.043705441,-0.013566609,-0.007180252,-7.150682449,-4.690626144,-4.743113041
291.730601,0.044236507,-0.009519742,-0.008670847,-7.144786835,-4.701622486,-4.701727867
291.737182,0.045408089,0.001974468,-0.011012938,-7.188541412,-4.631815434,-4.62163353
291.750175,0.039557312,0.005485352,-0.012821951,-7.205072403,-4.590176582,-4.574821472
291.753675,0.038277548,0.010061215,-0.01431059,-7.211499691,-4.555977345,-4.573383808
291.753675,0.038277548,0.010061215,-0.01431059,-7.211499691,-4.555977345,-4.573383808
291.757212,0.039127979,0.012084595,-0.014950413,-7.214101315,-4.563924313,-4.572171211
291.761226,0.039023254,0.010279205,-0.015694426,-7.205817699,-4.576544762,-4.540599823
291.781234,0.039445765,0.011551552,-0.014417364,-7.140050888,-4.617730618,-4.438129425
291.785308,0.041468807,0.011448914,-0.012184274,-7.135068893,-4.606386662,-4.440500736
291.789308,0.042959392,0.010275742,-0.010801285,-7.150681019,-4.568823814,-4.414845943
291.793233,0.041364782,0.010915264,-0.009629321,-7.15166235,-4.549171448,-4.44786644
291.798655,0.041894898,0.010275881,-0.009948079,-7.153695107,-4.579632759,-4.431024075
291.809325,0.04838815,0.008786143,-0.006542777,-7.185959816,-4.569523811,-4.445723057
291.813176,0.047326081,0.007190316,-0.006649124,-7.160157681,-4.529563427,-4.480187416
291.81721,0.044876195,0.008466883,-0.008032046,-7.163230419,-4.519849777,-4.47283268
291.822585,0.044025056,0.007934912,-0.009520291,-7.172653675,-4.511622429,-4.473524094
291.833209,0.041363582,0.006977282,-0.01090583,-7.14358902,-4.527593136,-4.581426144
291.837072,0.041152306,0.007400659,-0.012714794,-7.161293507,-4.54505825,-4.629652977
291.84122,0.039342675,0.006659328,-0.013034289,-7.187128544,-4.536570549,-4.642294407
291.846674,0.037214804,0.006550105,-0.013886181,-7.193731785,-4.551570416,-4.646078587
291.846674,0.037214804,0.006550105,-0.013886181,-7.193731785,-4.551570416,-4.646078587
291.850393,0.036042478,0.006072501,-0.013886214,-7.209414959,-4.576023579,-4.655263424
291.854004,0.036468171,0.005487177,-0.014737574,-7.241314888,-4.594969749,-4.666537285
291.858104,0.036148902,0.005806461,-0.014418305,-7.251963139,-4.608297825,-4.674380302
291.862016,0.034872118,0.005593586,-0.013460767,-7.253377914,-4.585279465,-4.67152977
291.866828,0.032956373,0.005806464,-0.013992614,-7.250304222,-4.551836491,-4.65536499
291.870469,0.029657163,0.00527446,-0.01399276,-7.267582417,-4.555711746,-4.625418186
291.881985,0.023165697,0.001549557,-0.009416608,-7.197778225,-4.551835537,-4.651090145
291.88743,0.019972777,0.003039482,-0.008565078,-7.177192211,-4.540688515,-4.658456326
291.890334,0.016567271,0.005487184,-0.00760729,-7.155896187,-4.535357952,-4.651087761
291.897971,0.011139746,0.003997277,-0.00643666,-7.131761551,-4.5213027,-4.637777328
291.902004,0.010181684,0.003678003,-0.00718135,-7.092484951,-4.516458511,-4.651322365
291.907615,0.00954342,0.003678004,-0.005904549,-7.073791027,-4.528329849,-4.647284985
291.913884,0.007308564,0.006338418,-0.005904682,-7.067646503,-4.541650295,-4.709309101
291.917896,0.004861119,0.007828468,-0.006330229,-7.032149792,-4.541416168,-4.732852459
291.921978,0.003584194,0.009850078,-0.006436659,-7.006598473,-4.569767475,-4.717635632
291.927237,0.000817882,0.012084816,-0.008138335,-6.996653557,-4.587449551,-4.738312721
291.927237,0.000817882,0.012084816,-0.008138335,-6.996653557,-4.587449551,-4.738312721
291.937976,-0.004823275,0.017619286,-0.008565084,-7.010378361,-4.569041729,-4.709082127
291.941982,-0.006739133,0.020491211,-0.0085651,-7.020546913,-4.577753544,-4.716200829
291.94681,-0.009291397,0.022514692,-0.008565092,-7.029776096,-4.564447403,-4.697216988
291.949875,-0.008973996,0.024643125,-0.008565102,-7.030489922,-4.543838978,-4.651087761
291.954406,-0.009186982,0.02592005,-0.00909709,-7.040903091,-4.548685074,-4.625659466
291.958128,-0.008441892,0.026665008,-0.009842169,-7.053679466,-4.549897671,-4.595947266
291.962071,-0.007590514,0.027090836,-0.010693537,-7.070950985,-4.581399441,-4.575504303
291.967378,-0.007377661,0.028367497,-0.010693548,-7.092481613,-4.61483717,-4.556254864
291.97435,-0.005781457,0.030070512,-0.010161574,-7.120873451,-4.6051507,-4.524874687
291.978027,-0.005462087,0.031560548,-0.010161427,-7.145722389,-4.58406496,-4.530819416
292.206005,0.043172058,0.050505053,-0.066988677,-7.413600445,-4.428267956,-4.597637177
292.310019,0.128736153,0.039116271,-0.168623433,-6.834335327,-4.755389214,-4.571705818
292.314468,0.130970269,0.044649877,-0.171922103,-6.822038174,-4.779133797,-4.550067902
292.322861,0.136294305,0.055404916,-0.178948641,-6.697039127,-4.84192276,-4.696970463
292.326005,0.138636768,0.063708171,-0.18086414,-6.682904243,-4.859602928,-4.687657833
292.326005,0.138636768,0.063708171,-0.18086414,-6.682904243,-4.859602928,-4.687657833
292.329976,0.141826212,0.070191592,-0.182245493,-6.694967747,-4.849654675,-4.59142828
292.334014,0.144060522,0.074978262,-0.18309699,-6.692136288,-4.857411385,-4.553423405
292.338054,0.144805834,0.078811973,-0.183309808,-6.694967747,-4.908540726,-4.562906742
292.342415,0.14555034,0.082323208,-0.184374556,-6.703958511,-4.974939346,-4.552448273
292.353996,0.150872067,0.095094495,-0.184693143,-6.656162262,-5.061205864,-4.5999856
292.357865,0.150765419,0.100096308,-0.187141046,-6.728803635,-5.053209305,-4.563382149
292.362348,0.150765345,0.100522012,-0.187566787,-6.816588879,-5.079623222,-4.49160099
292.367081,0.150658846,0.098606214,-0.186077029,-6.890412807,-5.150866508,-4.491363049
292.369968,0.152680829,0.095626384,-0.184480727,-6.919043541,-5.149897575,-4.507525921
292.373969,0.152468726,0.09073288,-0.182459623,-6.919739723,-5.14746809,-4.528193951
292.377971,0.152787238,0.086686999,-0.179478899,-6.938210011,-5.229622841,-4.526540756
292.38286,0.151510149,0.079876035,-0.175328434,-6.937026501,-5.258944035,-4.479478836
292.386842,0.148530483,0.073278479,-0.170326963,-7.060063362,-5.282446861,-4.498982906
292.390059,0.146082416,0.065828525,-0.16734691,-7.070478439,-5.256278515,-4.471159935
292.403277,0.13809967,0.046037942,-0.153198436,-7.230796337,-5.484567642,-4.617300034
292.406379,0.138526693,0.040499609,-0.145211101,-7.2964468,-5.438992977,-4.603549957
292.406379,0.138526693,0.040499609,-0.145211101,-7.2964468,-5.438992977,-4.603549957
292.410004,0.138527781,0.029124329,-0.137661323,-7.355822086,-5.427805901,-4.647330761
292.418033,0.139271513,0.013149816,-0.117329352,-7.411674023,-5.512419224,-4.724540234
292.423429,0.138313845,0.00559396,-0.105731301,-7.493047237,-5.483593941,-4.667717457
292.426414,0.136930212,-0.002707666,-0.093703032,-7.550810337,-5.417183399,-4.63373661
292.429867,0.134378135,-0.011857265,-0.082000546,-7.509656906,-5.345225811,-4.581431389
292.434041,0.129906699,-0.0201598,-0.069865748,-7.411463737,-5.303051949,-4.634206295
292.437887,0.127139539,-0.026333274,-0.057306509,-7.31064415,-5.287539005,-4.649186134
292.44269,0.124479547,-0.027928846,-0.046454065,-7.262144089,-5.216074467,-4.614728451
292.467457,0.110112071,-0.056344159,0.008674997,-7.070004463,-5.000381947,-4.483044147
292.47008,0.107023939,-0.063264146,0.01580783,-7.052227974,-4.994339943,-4.526093006
292.473894,0.103191614,-0.068479955,0.021982061,-6.997316837,-5.027785301,-4.569807529
292.478009,0.097554252,-0.072307482,0.028150316,-6.977015018,-5.084227085,-4.598321438
292.481873,0.09340407,-0.07518059,0.034960918,-7.006587982,-5.120331764,-4.588815212
292.486441,0.088295504,-0.078054339,0.042730082,-7.060776711,-5.150382519,-4.605214596
292.490584,0.083612971,-0.080821253,0.050711744,-7.107153416,-5.172433376,-4.625655651
292.494004,0.078185417,-0.084439635,0.06007687,-7.109519482,-5.158379078,-4.603788376
292.494004,0.078185417,-0.084439635,0.06007687,-7.109519482,-5.158379078,-4.603788376
292.498008,0.07371708,-0.087100074,0.067948192,-7.225666523,-5.139256001,-4.678733349
292.502045,0.069041312,-0.097836092,0.075075701,-7.217923164,-5.121299267,-4.569883823
292.522051,0.050939143,-0.078047261,0.12595807,-6.916633606,-5.130484581,-4.574581623
292.527293,0.044123571,-0.060801182,0.135003582,-6.852745056,-5.113316536,-4.556884766
292.534615,0.032109249,-0.054534052,0.151596054,-7.070283413,-5.0268116,-4.648285866
292.550797,0.018057356,-0.035485145,0.183420107,-6.816588879,-4.996020794,-4.530580997
292.555226,0.013908548,-0.046764303,0.186825216,-6.82015276,-4.88189888,-4.558187008
292.558798,0.005504061,-0.043894473,0.191504911,-6.800192356,-4.845539093,-4.66122961
292.56267,-0.000884326,-0.045276362,0.191614524,-6.751783371,-4.829082966,-4.653634548
292.568337,-0.009505212,-0.049107317,0.19150807,-6.707761288,-4.666954994,-4.810101509
292.575128,-0.034516692,-0.048683047,0.177884772,-6.397758007,-4.287683487,-4.958889961
292.578663,-0.052178212,-0.04900245,0.163096026,-6.211126328,-4.148868561,-5.019242764
292.590801,-0.094218224,-0.012072784,0.113713473,-6.547318935,-4.597877502,-4.868093014
292.59588,-0.094536372,0.002194799,0.104132831,-6.705203056,-4.731886864,-4.576607704
292.598805,-0.086657785,0.019114619,0.097854473,-6.925527096,-4.71854496,-4.391244411
292.607494,-0.083362974,0.028687073,0.096260503,-7.385415077,-4.663306236,-4.087299824
292.607494,-0.083362974,0.028687073,0.096260503,-7.385415077,-4.663306236,-4.087299824
292.610824,-0.087514348,0.023683026,0.096793197,-7.498280048,-4.607805729,-4.108678818
292.619225,-0.088790484,0.017087217,0.107221976,-7.458052158,-4.755625725,-4.142195225
292.622779,-0.086768299,0.01463958,0.111798212,-7.414991856,-4.796585083,-4.222779274
292.628044,-0.087618537,0.005811756,0.115733758,-7.358005047,-4.76558733,-4.297395706
292.630692,-0.09006729,0.001229857,0.117864169,-7.279642582,-4.783508778,-4.395112515
292.634771,-0.089535311,-0.003878158,0.116480641,-7.254090786,-4.877283573,-4.460229397
292.854636,0.047109831,-0.019732758,0.010272397,-7.165848732,-4.851117611,-4.370388985
292.958952,0.021682823,-0.021732764,0.015803155,-6.879564285,-4.870168209,-5.019767761
292.963225,0.012238817,-0.04896811,0.009316526,-6.9617939,-4.605525017,-4.227431774
292.966868,0.008579561,-0.003875173,0.004093388,-7.163676739,-4.758873463,-4.909892559
292.972239,0.000939547,-0.042075165,0.002385367,-6.886278152,-5.102079868,-4.369756222
292.974674,-0.003972109,-0.012178855,-0.004414723,-6.996890545,-4.733822346,-4.536761284
292.978787,-0.006437549,-0.038267098,-0.007293873,-7.040611267,-4.420243263,-4.882557392
292.983244,-0.021215513,-0.01862007,-0.012077362,-7.203107357,-4.465836525,-4.454595566
292.98678,-0.030569786,-0.02516572,-0.021234874,-7.162059307,-4.717089176,-4.382759571
292.991586,-0.032916173,-0.049840406,-0.025699442,-7.176439762,-4.897669792,-4.6766119
292.991586,-0.032916173,-0.049840406,-0.025699442,-7.176439762,-4.897669792,-4.6766119
293.003815,-0.044627577,-0.040164776,-0.041445777,-7.171678066,-4.682209492,-4.504025459
293.006789,-0.05143619,-0.034441795,-0.039530654,-6.535134315,-4.917699814,-4.328282833
293.011197,-0.044732478,-0.001858655,-0.046876535,-6.804867744,-5.222022057,-4.558420658
293.014846,-0.051861934,0.000166261,-0.042513832,-7.203456402,-4.827845097,-3.86886692
293.01919,-0.054103319,-0.004534938,-0.039216343,-7.372766495,-4.423709869,-4.15350008
293.023565,-0.063036993,-0.029633284,-0.039746579,-7.256669521,-4.6134305,-4.257973671
293.026796,-0.069314957,-0.017488746,-0.038789455,-6.921977043,-4.875871658,-4.065066814
293.03193,-0.067512706,-0.018209912,-0.038575202,-6.765149117,-4.963902473,-4.593388081
293.03487,-0.066647515,-0.039171543,-0.039755028,-7.086372375,-4.766361237,-4.44707346
293.038788,-0.063767605,-0.003439948,-0.038355287,-7.09802866,-4.61519146,-4.473883152
293.051151,-0.060700759,-0.009635957,-0.041026428,-6.998215199,-4.774011135,-4.562511921
293.054803,-0.059417255,-0.000261026,-0.043365147,-6.998737812,-4.538976669,-4.207500458
293.058804,-0.066759177,-0.003765994,-0.045068081,-7.195942879,-4.691497803,-4.358240604
293.063219,-0.070486203,-0.015689867,-0.045067392,-7.056050777,-4.955289364,-4.430290222
293.066766,-0.065695465,-0.017710621,-0.046557892,-6.924897194,-5.075933456,-4.403749943
293.071463,-0.060482427,-0.013243243,-0.044109605,-6.920432568,-4.988987923,-4.52724123
293.071463,-0.060482427,-0.013243243,-0.044109605,-6.920432568,-4.988987923,-4.52724123
293.074835,-0.055904172,-0.00259223,-0.041768346,-7.029676437,-4.965264797,-4.461083889
293.078805,-0.059311781,-0.006538432,-0.04006571,-7.115435123,-5.077442169,-4.393437386
293.083951,-0.049838874,-0.009307477,-0.037934572,-7.032192707,-5.252687454,-4.310736656
293.086768,-0.049308032,-0.015584242,-0.030487902,-7.043503761,-5.229137897,-4.495641708
293.094654,-0.038346183,-0.004729265,-0.024635253,-7.1154356,-5.090043068,-4.199248791
293.098797,-0.039198957,-0.003371836,-0.016332509,-7.179104328,-5.173592567,-4.612214088
293.103856,-0.03600372,-0.032185066,-0.015695477,-6.961904526,-5.185286999,-4.289253235
293.106855,-0.032394443,-0.009413517,-0.009516044,-7.380487442,-5.146176815,-4.447020531
293.111711,-0.036537293,-0.044105474,-0.002817745,-6.933240414,-5.006440163,-4.658455849
293.114836,-0.02152979,-0.037068948,-0.005049325,-7.385635376,-5.183664322,-4.522951603
293.118805,-0.020786745,-0.032294478,0.009101578,-7.182605743,-5.266458035,-4.740684509
293.123409,-0.017162444,-0.037393454,0.007822192,-7.18285656,-5.061469078,-4.543998718
293.127221,-0.013226673,-0.028564658,0.008673029,-7.38188982,-4.845581532,-4.592176437
293.131913,-0.017908596,-0.048147421,0.017506521,-7.157995224,-4.84504509,-4.43490696
293.14279,-0.010890014,-0.050279081,0.015699062,-7.347775459,-4.876545906,-4.46380806
293.14762,-0.006526652,-0.03964502,0.02111998,-7.282749176,-4.995717525,-4.462551117
293.14762,-0.006526652,-0.03964502,0.02111998,-7.282749176,-4.995717525,-4.462551117
293.151215,-0.001526831,-0.03878431,0.023257528,-7.384986877,-4.9614501,-4.395715714
293.167572,0.014646932,-0.048571508,0.028682683,-7.173130035,-4.961749077,-4.44019413
293.171392,0.017296495,-0.055694677,0.031882267,-7.193425179,-4.90978384,-4.341849804
293.174692,0.014233897,-0.039495599,0.032508284,-7.146008968,-4.927938461,-4.21125555
293.178793,0.012101604,-0.053246133,0.029959645,-7.154243469,-4.936327934,-4.28390646
293.182774,0.011245542,-0.059962802,0.034748349,-7.185932159,-4.934230328,-4.361074448
293.186884,0.01497414,-0.06453602,0.036132202,-7.102825165,-4.966737747,-4.217367172
293.192368,0.014016321,-0.063583933,0.035387028,-7.136964798,-5.008883953,-4.314800739
293.202683,0.015408196,-0.063165821,0.03772147,-7.274982929,-5.0084939,-4.26642561
293.206779,0.012310751,-0.070498131,0.035493355,-7.08301878,-5.088346958,-4.433606148
293.212006,0.01868337,-0.079340108,0.034003314,-7.108061314,-5.164255619,-4.532059193
293.214961,0.016992509,-0.074754879,0.042730607,-7.046816349,-5.126634121,-4.332589626
293.219652,0.023909248,-0.06912896,0.040387157,-7.125471592,-4.928324223,-4.60681057
293.223404,0.018705759,-0.078061491,0.038789567,-6.987551689,-4.919421673,-4.374897957
293.22679,0.014012865,-0.056977883,0.043794539,-6.889904022,-5.055120468,-4.411203861
293.231245,0.013268544,-0.063048497,0.041346744,-6.722651005,-4.89593935,-4.530343533
293.231245,0.013268544,-0.063048497,0.041346744,-6.722651005,-4.89593935,-4.530343533
293.234866,0.014541871,-0.057612978,0.040710285,-6.932829857,-4.912482738,-4.12357378
293.240189,0.010394973,-0.045702744,0.047199424,-7.035932064,-5.065558434,-4.416680336
293.463651,-0.022707369,0.032837495,0.013891623,-7.280378342,-4.727362156,-4.330496788
293.571613,0.044234619,-0.030693855,-0.033254176,-7.228502274,-4.822649479,-4.260198593
293.576057,0.040405773,-0.028567903,-0.030062295,-7.184290886,-4.685115337,-4.349227905
293.579698,0.038911741,-0.039854947,-0.027506033,-7.094358921,-4.804383278,-4.452316284
293.58443,0.033488791,-0.023036286,-0.025698557,-6.872182369,-4.940033436,-4.378205776
293.587619,0.03721628,-0.019736476,-0.02484687,-6.931875706,-4.924221992,-4.417468548
293.599681,0.03955438,-0.017819196,-0.024741299,-6.848295212,-4.681965351,-4.487560272
293.604045,0.032318871,-0.008881325,-0.024741402,-6.835515499,-4.601521492,-4.518699169
293.60759,0.030402694,-0.00111143,-0.030167384,-6.723602772,-4.575345039,-4.44171381
293.611615,0.026569095,0.004636669,-0.034852091,-6.823534966,-4.563001156,-4.510159492
293.624716,0.018695651,0.002081777,-0.044961426,-6.952879429,-4.570495129,-4.651800632
293.640005,0.00677618,0.011233974,-0.049324702,-6.983645916,-4.719499111,-4.509888649
293.644607,0.005604997,0.009424019,-0.048047639,-6.89491415,-4.854541302,-4.508923531
293.647446,0.008159639,0.014745294,-0.04581292,-6.891125679,-4.841418266,-4.470445156
293.647446,0.008159639,0.014745294,-0.04581292,-6.891125679,-4.841418266,-4.470445156
293.651615,0.00815846,0.022199459,-0.043151394,-6.834342957,-4.753203392,-4.368702412
293.656361,0.008476918,0.03251233,-0.041876372,-6.942407131,-4.767958164,-4.298849106
293.659701,0.008158338,0.033368964,-0.040810127,-7.010628223,-4.807985783,-4.142796516
293.664037,0.008586125,0.038265634,-0.038788468,-7.172483921,-4.839720726,-4.096581936
293.667488,0.009968894,0.033367135,-0.036341049,-7.186638355,-4.792950153,-4.083747864
293.671576,0.010501257,0.031987365,-0.036234792,-7.282766819,-4.78761673,-4.072342873
293.683607,0.01028837,0.033369072,-0.035702027,-7.477947235,-4.879716873,-4.200696468
293.68802,0.008904995,0.029644851,-0.037086036,-7.467271805,-4.83535862,-4.151469231
293.691462,0.00794705,0.029537762,-0.039108988,-7.612386227,-4.880209923,-4.200676918
293.707975,0.007839919,0.009001519,-0.037086967,-7.219475269,-5.052668571,-4.37465477
293.711573,0.00613794,0.014107374,-0.039321035,-7.29195118,-5.03915453,-4.349228382
293.715572,0.003689903,0.009849695,-0.037937026,-7.267781258,-5.12665844,-4.223248959
293.720881,0.004541036,0.007190449,-0.036022101,-7.177911282,-5.214588642,-4.288368225
293.723595,0.007735133,0.003889771,-0.035489332,-7.18806839,-5.20075798,-4.35424614
293.728077,0.007094117,5.81E-05,-0.03283263,-7.230548859,-5.159888744,-4.253633499
293.732098,0.007308458,-0.006968178,-0.031977948,-7.24866724,-5.09269762,-4.310219765
293.732098,0.007308458,-0.006968178,-0.031977948,-7.24866724,-5.09269762,-4.310219765
293.743579,0.007100935,-0.004413483,-0.031869773,-7.204688072,-4.858441353,-4.355484962
293.748616,0.004010391,-0.003133914,-0.033575062,-7.356355667,-4.805576324,-4.332146645
293.751581,0.002090061,-0.013024653,-0.034425639,-7.344443321,-4.857056618,-4.259391308
293.755605,0.005072678,-0.022395927,-0.034106378,-7.282226563,-4.918459415,-4.385733604
293.760038,0.00539153,-0.034423262,-0.035062943,-7.038166046,-4.885582447,-4.552089214
293.763601,0.004752902,-0.031971708,-0.036980581,-6.855586529,-4.791445732,-4.735992432
293.76849,-3.25E-05,-0.024207827,-0.03761832,-6.84000349,-4.775989056,-4.779663086
293.771586,-0.00099096,-0.016965212,-0.033785757,-6.677919865,-4.871014118,-4.645616531
293.77559,-0.002159694,-0.004735695,-0.031234048,-6.561636448,-4.909710884,-4.564662933
293.780234,0.000284756,0.007192335,-0.030592842,-6.611009121,-4.824163437,-4.562188149
293.791621,0.001455069,0.007190171,-0.023145182,-6.867462635,-4.765569687,-4.368008137
293.7956,0.00699147,0.012513391,-0.019632185,-6.837158203,-4.69889307,-4.421760082
293.800722,0.008798501,0.018363433,-0.017505325,-6.816847324,-4.621400833,-4.413882732
293.803617,0.010394823,0.023687325,-0.016121045,-6.916285038,-4.65194273,-4.380105972
293.808005,0.012735796,0.021769976,-0.013567252,-6.969205379,-4.710556507,-4.445006847
293.811622,0.014972576,0.019219575,-0.009308436,-6.903652668,-4.789840221,-4.489114761
293.811622,0.014972576,0.019219575,-0.009308436,-6.903652668,-4.789840221,-4.489114761
293.815585,0.0145465,0.02953493,-0.004524589,-6.838963985,-4.930510521,-4.505915642
293.820595,0.014118837,0.042205911,0.001121735,-6.923138618,-5.07530117,-4.448330402
293.823476,0.014651769,0.045288961,0.009100917,-7.102657795,-5.13172245,-4.275545597
293.828647,0.02061419,0.045288049,0.015913974,-7.302149773,-5.061157227,-4.131733418
293.848657,0.044025026,0.020385278,0.041454043,-7.267094135,-5.245138168,-4.215406895
293.851466,0.051370479,0.018789144,0.046030898,-7.200098991,-5.300643921,-4.295327187
293.855609,0.054027867,0.013894513,0.049009092,-7.13223505,-5.322191715,-4.292658806
293.860431,0.054665539,0.009211944,0.050179001,-7.209904194,-5.245830059,-4.279584885
293.863495,0.055943467,0.006020446,0.050711438,-7.321525097,-5.171471596,-4.386744499
293.868066,0.055198498,0.000484756,0.053585786,-7.317263126,-5.198850632,-4.477117538
293.883494,0.066801719,-0.001965435,0.060821898,-7.407217979,-5.296215534,-4.448335171
293.887969,0.072545342,-0.007070674,0.063163139,-7.419014454,-5.217506886,-4.506337166
293.891819,0.072013855,-0.007920324,0.063481025,-7.37390089,-5.161762238,-4.521840572
293.895476,0.075525068,-0.008986152,0.062950402,-7.404107094,-5.133419514,-4.526540279
293.908084,0.089039221,-0.01665416,0.066248454,-7.494251728,-4.807184219,-4.388317108
293.911635,0.089040607,-0.01728856,0.064335406,-7.475964546,-4.697682858,-4.437212467
293.911635,0.089040607,-0.01728856,0.064335406,-7.475964546,-4.697682858,-4.437212467
293.91549,0.087231681,-0.023352373,0.062844016,-7.360338688,-4.67810154,-4.4728055
293.920477,0.088082746,-0.024310997,0.062524848,-7.305202007,-4.745454311,-4.508714676
293.923494,0.086804599,-0.019201521,0.062737718,-7.182118893,-4.756553173,-4.451602936
293.928655,0.090211004,-0.016329197,0.061460674,-7.176721096,-4.735033512,-4.352094173
293.931465,0.092767835,-0.017501619,0.062313393,-7.125832558,-4.741137981,-4.298232555
293.935931,0.094254062,-0.023248188,0.063696295,-6.975357056,-4.749334812,-4.190177917
293.940037,0.099152297,-0.019949239,0.061248485,-6.996625423,-4.724574566,-4.217252254
293.943471,0.100001037,-0.021756912,0.063376062,-7.047916412,-4.747087955,-4.147331715
294.175597,0.013693689,-0.001210066,-0.110087804,-7.474211693,-4.646625996,-4.236760616
294.276291,-0.01493052,-0.052404709,-0.048476558,-7.00963974,-5.120630741,-4.516486645
294.280378,-0.01386939,-0.053257741,-0.044748563,-7.01037693,-5.122999191,-4.439548016
294.284741,-0.016106786,-0.051874179,-0.04091581,-6.990254402,-5.077172279,-4.421271324
294.289245,-0.017381359,-0.052619167,-0.038150433,-7.013690472,-4.998201847,-4.339007378
294.292261,-0.017807154,-0.057411779,-0.032828037,-6.968891621,-4.967446804,-4.29883337
294.296361,-0.018546058,-0.055069912,-0.025708012,-7.002789497,-4.959949017,-4.286610127
294.30027,-0.018977854,-0.055493247,-0.021760738,-6.959721088,-4.891554832,-4.291474819
294.30027,-0.018977854,-0.055493247,-0.021760738,-6.959721088,-4.891554832,-4.291474819
294.304742,-0.019829078,-0.053576969,-0.017823858,-7.005171776,-4.856440067,-4.292421341
294.309192,-0.020362008,-0.05155417,-0.013778159,-6.988794327,-4.868076801,-4.293354511
294.320459,-0.014401607,-0.053573385,0.001012122,-7.051544189,-4.748372555,-4.253002167
294.325458,-0.015785836,-0.049420949,0.004737595,-7.095132828,-4.752283096,-4.159050465
294.328731,-0.017594185,-0.052406352,0.006759652,-7.062196255,-4.744243145,-4.244408607
294.332269,-0.016527651,-0.049740992,0.01027395,-7.140824795,-4.75926733,-4.084658146
294.336257,-0.017062059,-0.050062276,0.013357069,-7.098197937,-4.743765354,-4.146064758
294.340619,-0.015995817,-0.051231306,0.015912155,-7.176858425,-4.731173038,-4.057143688
294.345857,-0.016955227,-0.049532939,0.019211518,-7.129843235,-4.714432716,-4.010534287
294.352393,-0.014827453,-0.053470634,0.023681084,-7.174578667,-4.879707813,-3.976035833
294.365184,-0.016634919,-0.043666985,0.022510823,-7.388077259,-4.993644238,-3.963661671
294.368535,-0.01546495,-0.060066357,0.019211195,-7.126116276,-4.994089603,-4.249909401
294.380241,-0.021210419,-0.054421108,0.014212482,-7.124144077,-5.049827576,-4.169869423
294.385051,-0.02323466,-0.042402674,0.016124675,-7.141936302,-5.094889641,-4.233475685
294.388276,-0.025471816,-0.030799542,0.016016681,-7.16849184,-5.13320446,-4.065515041
294.39273,-0.024192296,-0.024630273,0.01186791,-7.210318565,-5.055874825,-4.087299824
294.39273,-0.024192296,-0.024630273,0.01186791,-7.210318565,-5.055874825,-4.087299824
294.396249,-0.024830354,-0.018453244,0.009314253,-7.237737179,-4.870219231,-4.071184635
294.40037,-0.026640031,-0.013455976,0.00601465,-7.193282127,-4.700139523,-3.989610672
294.405178,-0.025150253,-0.005899889,-0.003243621,-7.222145081,-4.740597248,-4.150737762
294.408279,-0.028764777,-0.01206685,-0.008565037,-7.210035324,-4.887387276,-4.356521606
294.412756,-0.030045485,-0.009832856,-0.011759453,-7.19419384,-4.940777302,-4.237686157
294.425608,-0.024192231,0.006977062,-0.024634926,-7.065509319,-4.625502586,-4.0949049
294.428437,-0.029408636,0.017300848,-0.031129703,-7.122354031,-4.563946724,-4.232522964
294.433208,-0.038555015,0.020170806,-0.033891927,-6.968776703,-4.540406227,-4.09574461
294.436268,-0.035690229,0.036232863,-0.038789649,-6.994227886,-4.73427105,-3.874278069
