time,static_pressure,air_temp
9385.87109375,86764.0,54.869998931000005
9385.888671875,86762.0,54.869998931000005
9385.909179687,86764.0,54.869998931000005
9385.928710937,86764.0,54.869998931000005
9385.950195312,86761.0,54.869998931000005
9385.971679687,86764.0,54.869998931000005
9385.990234375,86762.0,54.869998931000005
9386.009765625,86762.0,54.869998931000005
9386.030273437,86761.0,54.869998931000005
9386.049804687,86763.0,54.869998931000005
9386.0703125,86761.0,54.869998931000005
9386.08984375,86761.0,54.869998931000005
9386.110351562,86762.0,54.869998931000005
9386.129882812,86764.0,54.869998931000005
9386.150390625,86762.0,54.869998931000005
9386.170898437,86762.0,54.869998931000005
9386.192382812,86760.0,54.869998931000005
9386.211914062,86764.0,54.869998931000005
9386.232421875,86762.0,54.869998931000005
9386.251953125,86763.0,54.869998931000005
9386.272460937,86764.0,54.869998931000005
9386.293945312,86766.0,54.869998931000005
9386.311523437,86762.0,54.869998931000005
9386.33203125,86761.0,54.869998931000005
9386.3515625,86761.0,54.869998931000005
9386.372070312,86763.0,54.869998931000005
9386.392578125,86764.0,54.869998931000005
9386.413085937,86764.0,54.869998931000005
9386.432617187,86761.0,54.869998931000005
9386.453125,86764.0,54.869998931000005
9386.473632812,86764.0,54.869998931000005
9386.5,86763.0,54.869998931000005
9386.513671875,86761.0,54.869998931000005
9386.534179687,86763.0,54.869998931000005
9386.553710937,86765.0,54.869998931000005
9386.57421875,86761.0,54.869998931000005
9386.59375,86761.0,54.869998931000005
9386.616210937,86761.0,54.869998931000005
9386.634765625,86761.0,54.869998931000005
9386.655273437,86762.0,54.869998931000005
9386.67578125,86764.0,54.869998931000005
9386.696289062,86763.0,54.869998931000005
9386.715820312,86764.0,54.869998931000005
9386.736328125,86765.0,54.869998931000005
9386.755859375,86764.0,54.869998931000005
9386.776367187,86764.0,54.869998931000005
9386.795898437,86762.0,54.869998931000005
9386.818359375,86763.0,54.869998931000005
9386.836914062,86763.0,54.869998931000005
9386.858398437,86764.0,54.869998931000005
9386.877929687,86762.0,54.869998931000005
9386.8984375,86761.0,54.869998931000005
9386.92578125,86765.0,54.869998931000005
9386.938476562,86759.0,54.869998931000005
9386.958007812,86763.0,54.869998931000005
9386.977539062,86761.0,54.869998931000005
9386.998046875,86764.0,54.869998931000005
9387.01953125,86764.0,54.869998931000005
9387.038085937,86764.0,54.869998931000005
9387.057617187,86761.0,54.869998931000005
9387.078125,86761.0,54.869998931000005
9387.09765625,86764.0,54.869998931000005
9387.118164062,86763.0,54.869998931000005
9387.137695312,86767.0,54.869998931000005
9387.158203125,86764.0,54.869998931000005
9387.177734375,86761.0,54.869998931000005
9387.198242187,86758.0,54.869998931000005
9387.217773437,86764.0,54.869998931000005
9387.24609375,86763.0,54.869998931000005
9387.2578125,86761.0,54.869998931000005
9387.278320312,86762.0,54.869998931000005
9387.299804687,86764.0,54.869998931000005
9387.319335937,86762.0,54.869998931000005
9387.338867187,86763.0,54.869998931000005
9387.360351562,86764.0,54.869998931000005
9387.379882812,86762.0,54.869998931000005
9387.400390625,86761.0,54.869998931000005
9387.420898437,86764.0,54.869998931000005
9387.44140625,86762.0,54.869998931000005
9387.461914062,86763.0,54.869998931000005
9387.482421875,86764.0,54.869998931000005
9387.501953125,86762.0,54.869998931000005
9387.522460937,86765.0,54.869998931000005
9387.54296875,86762.0,54.869998931000005
9387.561523437,86763.0,54.869998931000005
9387.58203125,86762.0,54.869998931000005
9387.6015625,86763.0,54.869998931000005
9387.622070312,86762.0,54.869998931000005
9387.642578125,86762.0,54.869998931000005
9387.6640625,86764.0,54.869998931000005
9387.68359375,86764.0,54.869998931000005
9387.704101562,86761.0,54.869998931000005
9387.723632812,86764.0,54.869998931000005
9387.744140625,86761.0,54.869998931000005
9387.764648437,86766.0,54.869998931000005
9387.78515625,86763.0,54.869998931000005
9387.803710937,86761.0,54.869998931000005
9387.82421875,86762.0,54.869998931000005
9387.84375,86763.0,54.869998931000005
9387.873046875,86763.0,54.869998931000005
9387.883789062,86763.0,54.869998931000005
9387.905273437,86762.0,54.869998931000005
9387.923828125,86762.0,54.869998931000005
9387.944335937,86763.0,54.869998931000005
9387.963867187,86763.0,54.869998931000005
9387.984375,86763.0,54.869998931000005
9388.00390625,86763.0,54.869998931000005
9388.024414062,86764.0,54.869998931000005
9388.045898437,86763.0,54.869998931000005
9388.076171875,86762.0,54.869998931000005
9388.083984375,86761.0,54.869998931000005
9388.10546875,86763.0,54.869998931000005
9388.125976562,86764.0,54.869998931000005
9388.146484375,86764.0,54.869998931000005
9388.166992187,86762.0,54.869998931000005
9388.186523437,86763.0,54.869998931000005
9388.208007812,86762.0,54.869998931000005
9388.227539062,86765.0,54.869998931000005
9388.248046875,86763.0,54.869998931000005
9388.267578125,86762.0,54.869998931000005
9388.288085937,86763.0,54.869998931000005
9388.307617187,86762.0,54.869998931000005
9388.328125,86762.0,54.869998931000005
9388.34765625,86761.0,54.869998931000005
9388.368164062,86764.0,54.869998931000005
9388.387695312,86761.0,54.869998931000005
9388.408203125,86764.0,54.869998931000005
9388.428710937,86763.0,54.869998931000005
9388.448242187,86763.0,54.869998931000005
9388.46875,86759.0,54.869998931000005
9388.489257812,86761.0,54.869998931000005
9388.509765625,86760.0,54.869998931000005
9388.530273437,86763.0,54.869998931000005
9388.549804687,86761.0,54.869998931000005
9388.5703125,86762.0,54.869998931000005
9388.58984375,86762.0,54.869998931000005
9388.610351562,86762.0,54.869998931000005
9388.629882812,86764.0,54.869998931000005
9388.650390625,86762.0,54.869998931000005
9388.669921875,86761.0,54.869998931000005
9388.690429687,86760.0,54.869998931000005
9388.709960937,86762.0,54.869998931000005
9388.73046875,86760.0,54.869998931000005
9388.75,86763.0,54.869998931000005
9388.76953125,86767.0,54.869998931000005
9388.790039062,86764.0,54.869998931000005
9388.809570312,86762.0,54.869998931000005
9388.830078125,86762.0,54.869998931000005
9388.849609375,86762.0,54.869998931000005
9388.870117187,86761.0,54.869998931000005
9388.889648437,86762.0,54.869998931000005
9388.91015625,86762.0,54.869998931000005
9388.9296875,86765.0,54.869998931000005
9388.950195312,86763.0,54.869998931000005
9388.970703125,86762.0,54.869998931000005
9388.991210937,86762.0,54.869998931000005
9389.01171875,86764.0,54.869998931000005
9389.03125,86764.0,54.869998931000005
9389.051757812,86761.0,54.869998931000005
9389.072265625,86764.0,54.869998931000005
9389.091796875,86763.0,54.869998931000005
9389.112304687,86763.0,54.869998931000005
9389.131835937,86764.0,54.869998931000005
9389.15234375,86764.0,54.869998931000005
9389.171875,86762.0,54.869998931000005
9389.192382812,86761.0,54.869998931000005
9389.211914062,86763.0,54.869998931000005
9389.232421875,86763.0,54.869998931000005
9389.251953125,86762.0,54.869998931000005
9389.272460937,86763.0,54.869998931000005
9389.291992187,86760.0,54.869998931000005
9389.313476562,86762.0,54.869998931000005
9389.333007812,86764.0,54.869998931000005
9389.352539062,86762.0,54.869998931000005
9389.373046875,86760.0,54.869998931000005
9389.392578125,86763.0,54.869998931000005
9389.413085937,86762.0,54.869998931000005
9389.432617187,86762.0,54.869998931000005
9389.454101562,86763.0,54.869998931000005
9389.475585937,86763.0,54.869998931000005
9389.494140625,86762.0,54.869998931000005
9389.513671875,86762.0,54.869998931000005
9389.534179687,86763.0,54.869998931000005
9389.555664062,86764.0,54.869998931000005
9389.57421875,86764.0,54.869998931000005
9389.59375,86764.0,54.869998931000005
9389.614257812,86762.0,54.869998931000005
9389.633789062,86761.0,54.869998931000005
9389.654296875,86761.0,54.869998931000005
9389.673828125,86763.0,54.869998931000005
9389.694335937,86763.0,54.869998931000005
9389.713867187,86765.0,54.869998931000005
9389.734375,86765.0,54.869998931000005
9389.75390625,86761.0,54.869998931000005
9389.774414062,86764.0,54.869998931000005
9389.793945312,86763.0,54.869998931000005
9389.814453125,86762.0,54.869998931000005
9389.833984375,86763.0,54.869998931000005
9389.853515625,86763.0,54.869998931000005
9389.874023437,86765.0,54.869998931000005
9389.904296875,86762.0,54.869998931000005
9389.915039062,86761.0,54.869998931000005
9389.934570312,86764.0,54.869998931000005
9389.955078125,86764.0,54.869998931000005
9389.974609375,86763.0,54.869998931000005
9389.995117187,86763.0,54.869998931000005
9390.014648437,86763.0,54.869998931000005
9390.03515625,86762.0,54.869998931000005
9390.0546875,86765.0,54.869998931000005
9390.075195312,86763.0,54.869998931000005
9390.094726562,86764.0,54.869998931000005
9390.115234375,86763.0,54.869998931000005
9390.134765625,86764.0,54.869998931000005
9390.155273437,86762.0,54.869998931000005
9390.174804687,86760.0,54.869998931000005
9390.1953125,86764.0,54.869998931000005
9390.217773437,86763.0,54.869998931000005
9390.236328125,86764.0,54.869998931000005
9390.255859375,86767.0,54.869998931000005
9390.276367187,86762.0,54.869998931000005
9390.295898437,86762.0,54.869998931000005
9390.31640625,86762.0,54.869998931000005
9390.3359375,86763.0,54.869998931000005
9390.356445312,86760.0,54.869998931000005
9390.375976562,86763.0,54.869998931000005
9390.396484375,86762.0,54.869998931000005
9390.416015625,86762.0,54.869998931000005
9390.435546875,86763.0,54.869998931000005
9390.456054687,86764.0,54.869998931000005
9390.475585937,86765.0,54.869998931000005
9390.49609375,86762.0,54.869998931000005
9390.515625,86762.0,54.869998931000005
9390.536132812,86761.0,54.869998931000005
9390.557617187,86763.0,54.869998931000005
9390.577148437,86762.0,54.869998931000005
9390.596679687,86762.0,54.869998931000005
9390.6171875,86765.0,54.869998931000005
9390.637695312,86763.0,54.869998931000005
9390.658203125,86765.0,54.869998931000005
9390.677734375,86761.0,54.869998931000005
9390.698242187,86764.0,54.869998931000005
9390.717773437,86760.0,54.869998931000005
9390.73828125,86763.0,54.869998931000005
9390.758789062,86762.0,54.869998931000005
9390.780273437,86762.0,54.869998931000005
9390.799804687,86761.0,54.869998931000005
9390.8203125,86763.0,54.869998931000005
9390.83984375,86762.0,54.869998931000005
9390.864257812,86764.0,54.869998931000005
9390.879882812,86763.0,54.869998931000005
9390.900390625,86760.0,54.869998931000005
9390.920898437,86763.0,54.869998931000005
9390.94140625,86764.0,54.869998931000005
9390.959960937,86759.0,54.869998931000005
9390.98046875,86763.0,54.869998931000005
9391.0,86761.0,54.869998931000005
9391.01953125,86763.0,54.869998931000005
9391.040039062,86765.0,54.869998931000005
9391.059570312,86761.0,54.869998931000005
9391.080078125,86764.0,54.869998931000005
9391.099609375,86761.0,54.869998931000005
9391.120117187,86763.0,54.869998931000005
9391.139648437,86762.0,54.869998931000005
9391.16015625,86762.0,54.869998931000005
9391.182617187,86765.0,54.869998931000005
9391.201171875,86764.0,54.869998931000005
9391.220703125,86764.0,54.869998931000005
9391.241210937,86766.0,54.869998931000005
9391.26171875,86766.0,54.869998931000005
9391.282226562,86764.0,54.869998931000005
9391.301757812,86761.0,54.869998931000005
9391.322265625,86763.0,54.869998931000005
9391.341796875,86762.0,54.869998931000005
9391.362304687,86759.0,54.869998931000005
9391.381835937,86759.0,54.869998931000005
9391.40234375,86761.0,54.869998931000005
9391.421875,86764.0,54.869998931000005
9391.442382812,86763.0,54.869998931000005
9391.461914062,86767.0,54.869998931000005
9391.482421875,86760.0,54.869998931000005
9391.501953125,86764.0,54.869998931000005
9391.522460937,86761.0,54.869998931000005
9391.647460937,86762.0,54.869998931000005
9391.708007812,86762.0,54.869998931000005
9391.723632812,86763.0,54.869998931000005
9391.744140625,86761.0,54.869998931000005
9391.763671875,86758.0,54.869998931000005
9391.78515625,86760.0,54.869998931000005
9391.803710937,86764.0,54.869998931000005
9391.82421875,86763.0,54.869998931000005
9391.84375,86762.0,54.869998931000005
9391.864257812,86762.0,54.869998931000005
9391.883789062,86763.0,54.869998931000005
9391.904296875,86765.0,54.869998931000005
9391.924804687,86764.0,54.869998931000005
9391.9453125,86763.0,54.869998931000005
9391.96484375,86763.0,54.869998931000005
9391.985351562,86762.0,54.869998931000005
9392.004882812,86762.0,54.869998931000005
9392.025390625,86763.0,54.869998931000005
9392.044921875,86763.0,54.869998931000005
9392.065429687,86761.0,54.869998931000005
9392.084960937,86763.0,54.869998931000005
9392.10546875,86764.0,54.869998931000005
9392.125,86763.0,54.869998931000005
9392.14453125,86764.0,54.869998931000005
9392.166015625,86764.0,54.869998931000005
9392.185546875,86763.0,54.869998931000005
9392.20703125,86760.0,54.869998931000005
9392.225585937,86765.0,54.869998931000005
9392.24609375,86762.0,54.869998931000005
9392.265625,86763.0,54.869998931000005
9392.286132812,86766.0,54.869998931000005
9392.305664062,86766.0,54.869998931000005
9392.327148437,86764.0,54.869998931000005
9392.346679687,86760.0,54.869998931000005
9392.3671875,86761.0,54.869998931000005
9392.38671875,86761.0,54.869998931000005
9392.408203125,86762.0,54.869998931000005
9392.427734375,86762.0,54.869998931000005
9392.448242187,86763.0,54.869998931000005
9392.467773437,86767.0,54.869998931000005
9392.48828125,86760.0,54.869998931000005
9392.5078125,86764.0,54.869998931000005
9392.528320312,86761.0,54.869998931000005
9392.547851562,86765.0,54.869998931000005
9392.568359375,86764.0,54.869998931000005
9392.587890625,86761.0,54.86000061
9392.609375,86763.0,54.869998931000005
9392.62890625,86764.0,54.869998931000005
9392.649414062,86763.0,54.869998931000005
9392.668945312,86764.0,54.869998931000005
9392.689453125,86762.0,54.869998931000005
9392.709960937,86764.0,54.869998931000005
9392.728515625,86765.0,54.869998931000005
9392.75,86763.0,54.869998931000005
9392.76953125,86763.0,54.869998931000005
9392.790039062,86764.0,54.869998931000005
9392.809570312,86761.0,54.869998931000005
9392.830078125,86760.0,54.869998931000005
9392.8515625,86766.0,54.869998931000005
9392.870117187,86763.0,54.869998931000005
9392.889648437,86764.0,54.869998931000005
9392.911132812,86763.0,54.869998931000005
9392.930664062,86763.0,54.869998931000005
9392.952148437,86763.0,54.86000061
9392.971679687,86763.0,54.869998931000005
9392.9921875,86764.0,54.869998931000005
9393.01171875,86761.0,54.869998931000005
9393.032226562,86761.0,54.869998931000005
9393.051757812,86760.0,54.869998931000005
9393.072265625,86760.0,54.869998931000005
9393.091796875,86761.0,54.869998931000005
9393.112304687,86762.0,54.869998931000005
9393.1328125,86761.0,54.86000061
9393.153320312,86762.0,54.869998931000005
9393.173828125,86760.0,54.869998931000005
9393.194335937,86764.0,54.86000061
9393.213867187,86763.0,54.86000061
9393.234375,86764.0,54.86000061
9393.26171875,86763.0,54.86000061
9393.275390625,86761.0,54.86000061
9393.294921875,86762.0,54.86000061
9393.31640625,86764.0,54.869998931000005
9393.3359375,86764.0,54.86000061
9393.356445312,86762.0,54.86000061
9393.375976562,86764.0,54.86000061
9393.396484375,86764.0,54.86000061
9393.416015625,86761.0,54.86000061
9393.435546875,86764.0,54.86000061
9393.456054687,86762.0,54.86000061
9393.475585937,86762.0,54.869998931000005
9393.49609375,86763.0,54.86000061
9393.518554687,86764.0,54.869998931000005
9393.538085937,86763.0,54.869998931000005
9393.557617187,86764.0,54.86000061
9393.578125,86760.0,54.86000061
9393.59765625,86764.0,54.86000061
9393.620117187,86766.0,54.86000061
9393.638671875,86762.0,54.86000061
9393.658203125,86760.0,54.86000061
9393.677734375,86762.0,54.869998931000005
9393.698242187,86760.0,54.869998931000005
9393.725585937,86762.0,54.86000061
9393.73828125,86762.0,54.86000061
9393.758789062,86763.0,54.86000061
9393.780273437,86762.0,54.86000061
9393.798828125,86764.0,54.869998931000005
9393.819335937,86762.0,54.86000061
9393.838867187,86763.0,54.86000061
9393.859375,86763.0,54.86000061
9393.87890625,86763.0,54.86000061
9393.899414062,86766.0,54.86000061
9393.918945312,86763.0,54.869998931000005
9393.939453125,86763.0,54.86000061
9393.958984375,86763.0,54.869998931000005
9393.978515625,86763.0,54.86000061
9393.999023437,86762.0,54.869998931000005
9394.01953125,86763.0,54.86000061
9394.040039062,86764.0,54.869998931000005
9394.059570312,86761.0,54.869998931000005
9394.080078125,86765.0,54.869998931000005
9394.099609375,86764.0,54.869998931000005
9394.120117187,86763.0,54.86000061
9394.141601562,86764.0,54.86000061
9394.161132812,86763.0,54.869998931000005
9394.180664062,86764.0,54.869998931000005
9394.201171875,86763.0,54.869998931000005
9394.220703125,86763.0,54.86000061
9394.241210937,86763.0,54.869998931000005
9394.26171875,86762.0,54.869998931000005
9394.282226562,86761.0,54.86000061
9394.301757812,86764.0,54.869998931000005
9394.322265625,86762.0,54.86000061
9394.341796875,86763.0,54.86000061
9394.362304687,86763.0,54.86000061
9394.381835937,86764.0,54.869998931000005
9394.40234375,86761.0,54.869998931000005
9394.421875,86761.0,54.86000061
9394.442382812,86762.0,54.869998931000005
9394.465820312,86763.0,54.869998931000005
9394.482421875,86761.0,54.86000061
9394.501953125,86763.0,54.86000061
9394.522460937,86761.0,54.86000061
9394.541992187,86763.0,54.86000061
9394.563476562,86765.0,54.869998931000005
9394.583984375,86762.0,54.86000061
9394.603515625,86759.0,54.86000061
9394.624023437,86763.0,54.86000061
9394.643554687,86762.0,54.86000061
9394.6640625,86761.0,54.86000061
9394.685546875,86764.0,54.869998931000005
9394.704101562,86764.0,54.869998931000005
9394.723632812,86766.0,54.86000061
9394.744140625,86764.0,54.86000061
9394.763671875,86763.0,54.86000061
9394.784179687,86764.0,54.869998931000005
9394.803710937,86761.0,54.869998931000005
